countryId,div1Idd,selbyNumber,latitudeDD,longitudeDD
Ecuador,Pastaza,51573,-1.413463,-78.203166
Ecuador,Pastaza,51599,-1.426879,-78.209959
Ecuador,Pastaza,1207,-1.458006,-78.110762
Ecuador,Pastaza,3047,-1.413463,-78.203166
Ecuador,Pastaza,57084,-1.413463,-78.203166
Ecuador,Pastaza,51713,-1.413463,-78.203166
Ecuador,Pastaza,61982,-1.413463,-78.203166
Ecuador,Pastaza,1565,-1.413463,-78.203166
Ecuador,Pastaza,926,-1.495254,-78.067824
Ecuador,Pastaza,37097,-1.413463,-78.203166
Ecuador,Pastaza,1008,-1.413463,-78.203166
Ecuador,Pastaza,110,-1.413463,-78.203166
Ecuador,Pastaza,109,-1.6281,-76.999489
Ecuador,Pastaza,14184,-1.413463,-78.203166
Ecuador,Pastaza,38329,-1.450531,-78.172658
Ecuador,Pastaza,2526,-1.413463,-78.203166
Ecuador,Pastaza,21525,-1.413463,-78.203166
Ecuador,Pastaza,1005,-1.406852,-78.196738
Ecuador,Pastaza,1800,-1.413463,-78.203166
Ecuador,Pastaza,38315,-1.414289,-78.243165
Ecuador,Pastaza,2236,-1.483687,-78.002573
Ecuador,Pastaza,39387,-1.396988,-78.422893
Ecuador,Pastaza,2482,-1.415682,-78.17158
Ecuador,Pastaza,2786,-1.415682,-78.17158
Ecuador,Pastaza,2787,-1.415682,-78.17158
Ecuador,Pastaza,1449,-1.415682,-78.17158
Ecuador,Pastaza,22466,-2.843267,-78.315579
Ecuador,Pastaza,6502,-1.410919,-78.193028
Ecuador,Pastaza,46305,-0.612772,-77.844483
Ecuador,Pastaza,8528,-1.457535,-78.100514
Ecuador,Pastaza,54157,-1.254345,-77.868428
Ecuador,Pastaza,54151,-1.254345,-77.868428
Ecuador,Pastaza,54158,-1.254345,-77.868428
Ecuador,Pastaza,54155,-1.364179,-77.943959
Ecuador,Pastaza,2430,-1.407057,-78.282713
Ecuador,Pastaza,51729,-1.445927,-78.161551
Ecuador,Pastaza,1174,-1.437976,-78.15308
Ecuador,Pastaza,15404,-1.483687,-78.002573
Ecuador,Pastaza,18298,-1.483687,-78.002573
Ecuador,Pastaza,14171,-1.483687,-78.002573
Ecuador,Pastaza,25543,-1.447417,-77.845845
Ecuador,Pastaza,29743,-1.44898,-77.861253
Ecuador,Pastaza,12739,1.658775,-79.182526
Ecuador,Pastaza,28063,-1.396988,-78.422893
Ecuador,Pastaza,26809,-1.403266,-78.203192
Ecuador,Pastaza,42430,-1.396988,-78.422893
Ecuador,Pastaza,2490,-1.483687,-78.002573
Ecuador,Pastaza,42246,-1.488056,-78.002218
Ecuador,Pastaza,18167,-1.460971,-78.113941
Ecuador,Pastaza,36739,-1.512105,-77.76217
Ecuador,Pastaza,22352,-1.512105,-77.76217
Ecuador,Pastaza,2747,-1.483687,-78.002573
Ecuador,Pastaza,2470,-1.483687,-78.002573
Ecuador,Pastaza,2465,-1.483687,-78.002573
Ecuador,Pastaza,90879,-1.352577,-78.197007
Ecuador,Pastaza,57087,-1.398477,-78.383649
Ecuador,Pastaza,57086,-1.410404,-78.191389
Ecuador,Pastaza,57094,-1.400286,-78.347269
Ecuador,Pastaza,57083,-1.410404,-78.191389
Ecuador,Pastaza,66016,-1.463688,-78.090452
Ecuador,Pastaza,14203,-1.463688,-78.090452
Ecuador,Pastaza,36043,-1.483,-78.002
Ecuador,Pastaza,13208,-1.414351,-78.18272
Ecuador,Pastaza,3261,-1.483687,-78.002573
Ecuador,Pastaza,21522,-1.416839,-78.180574
Ecuador,Pastaza,4441,-1.416839,-78.180574
Ecuador,Pastaza,75,-1.27766,-77.888836
Ecuador,Pastaza,62264,-1.439406,-78.103326
Ecuador,Pastaza,62262,-1.438796,-78.107992
Ecuador,Pastaza,62049,-1.439406,-78.103326
Ecuador,Pastaza,103889,-1.439406,-78.103326
Ecuador,Pastaza,103935,-1.439406,-78.103326
Ecuador,Pastaza,5,-1.447417,-77.845845
Ecuador,Pastaza,18263,-1.447417,-77.845845
Ecuador,Pastaza,20630,-1.552492,-78.032688
Ecuador,Pastaza,54154,-1.252003,-77.943596
Ecuador,Pastaza,41161,-1.461972,-78.112038
Ecuador,Pastaza,9221,-1.469179,-78.101567
Ecuador,Pastaza,11164,-1.469179,-78.101567
Ecuador,Pastaza,25132,-1.531557,-78.012045
Ecuador,Pastaza,44307,-1.858905,-77.824803
Ecuador,Pastaza,61094,-1.302716,-77.883814
Ecuador,Pastaza,61109,-1.386692,-78.107057
Ecuador,Pastaza,61121,-1.386692,-78.107057
Ecuador,Pastaza,103907,-1.462371,-78.112378
Ecuador,Pastaza,61178,-1.439406,-78.103326
Ecuador,Pastaza,51555,-1.462371,-78.112378
Ecuador,Pastaza,51598,-1.462371,-78.112378
Ecuador,Pastaza,51597,-1.462371,-78.112378
Ecuador,Pastaza,51658,-1.462371,-78.112378
Ecuador,Pastaza,68478,-2.06872,-76.980364
Ecuador,Pastaza,17572,-1.483,-78.002
Ecuador,Pastaza,11405,-1.483,-78.002
Ecuador,Pastaza,724,-1.490845,-78.000575
Ecuador,Pastaza,355,-1.391475,-78.398658
Ecuador,Pastaza,288,-1.214208,-77.888793
Ecuador,Pastaza,795,-1.272256,-77.888744
Ecuador,Pastaza,796,-1.272256,-77.888744
Ecuador,Pastaza,1447,-0.335487,-78.846049
Ecuador,Pastaza,27998,-1.483,-78.002
Ecuador,Pastaza,47917,-1.486084,-78.006675
Ecuador,Pastaza,17847,-1.486084,-78.006675
Ecuador,Pastaza,35719,-1.486084,-78.006675
Ecuador,Pastaza,2242,-1.486084,-78.006675
Ecuador,Pastaza,86424,-1.491575,-78.006504
Ecuador,Pastaza,53629,-1.491575,-78.006504
Ecuador,Pastaza,1868,-1.483,-78.002
Ecuador,Pastaza,18387,-1.408625,-78.191126
Ecuador,Pastaza,2539,-1.411605,-78.192462
Ecuador,Pastaza,51656,-1.412058,-78.182599
Ecuador,Pastaza,20624,-1.548547,-78.024625
Ecuador,Pastaza,21527,-1.548547,-78.024625
Ecuador,Pastaza,21393,-1.548547,-78.024625
Ecuador,Pastaza,21395,-1.548547,-78.024625
Ecuador,Pastaza,110900,-1.548547,-78.024625
Ecuador,Pastaza,22438,-1.548547,-78.024625
Ecuador,Pastaza,22437,-1.524227,-78.001951
Ecuador,Pastaza,57096,-1.450262,-78.125991
Ecuador,Pastaza,57095,-1.460971,-78.113941
Ecuador,Pastaza,107924,-1.398077,-78.175749
Ecuador,Pastaza,2392,-1.413425,-78.201645
Ecuador,Pastaza,25387,-1.413425,-78.201645
Ecuador,Pastaza,2420,-1.402184,-78.305157
Ecuador,Pastaza,2546,-1.487988,-78.00475
Ecuador,Pastaza,25529,-1.487988,-78.00475
Ecuador,Pastaza,379,-1.490448,-78.004593
Ecuador,Pastaza,1169,-1.487988,-78.00475
Ecuador,Pastaza,50678,-1.487988,-78.00475
Ecuador,Pastaza,1867,-1.487988,-78.00475
Ecuador,Pastaza,14211,-1.483,-78.002
Ecuador,Pastaza,17815,-1.472189,-77.997365
Ecuador,Pastaza,1492,-1.483687,-78.002573
Ecuador,Pastaza,17843,-1.472189,-77.997365
Ecuador,Pastaza,17881,-1.472189,-77.997365
Ecuador,Pastaza,16805,-1.472189,-77.997365
Ecuador,Pastaza,3269,-1.408362,-77.99445
Ecuador,Pastaza,13596,-1.408362,-77.99445
Ecuador,Pastaza,14185,-1.366489,-77.951535
Ecuador,Pastaza,86464,-1.366489,-77.951535
Ecuador,Pastaza,22456,-1.524227,-78.001951
Ecuador,Pastaza,50679,-1.487988,-78.00475
Ecuador,Pastaza,18639,-1.483,-78.002
Ecuador,Pastaza,27949,-1.487988,-78.00475
Ecuador,Pastaza,55069,-1.483,-78.002
Ecuador,Pastaza,32751,-1.483,-78.002
Ecuador,Pastaza,3260,-1.476823,-78.075701
Ecuador,Pastaza,115132,-1.486537,-78.001615
Ecuador,Pastaza,17526,-1.483,-78.002
Ecuador,Pastaza,3215,-1.487988,-78.00475
Ecuador,Pastaza,1192,-1.486084,-78.006675
Ecuador,Pastaza,17398,-1.487988,-78.00475
Ecuador,Pastaza,57023,-1.483,-78.002
Ecuador,Pastaza,47619,-1.561612,-77.788158
Ecuador,Pastaza,50592,-1.858274,-77.835148
Ecuador,Pastaza,50732,-1.858274,-77.835148
Ecuador,Pastaza,3208,-1.379967,-77.962327
Ecuador,Pastaza,3211,-1.409735,-77.993248
Ecuador,Pastaza,3238,-1.409735,-77.993248
Ecuador,Pastaza,11173,-1.409735,-77.993248
Ecuador,Pastaza,14034,-1.409735,-77.993248
Ecuador,Pastaza,839,-1.409735,-77.993248
Ecuador,Pastaza,54156,-1.409735,-77.993248
Ecuador,Pastaza,396,-1.490219,-78.003376
Ecuador,Pastaza,1477,-1.483,-78.002
Ecuador,Pastaza,90882,-1.262747,-77.908963
Ecuador,Pastaza,90881,-1.262747,-77.908963
Ecuador,Pastaza,90880,-1.262747,-77.908963
Ecuador,Pastaza,97897,-0.72592,-77.715682
Ecuador,Pastaza,51572,-1.409263,-78.191603
Ecuador,Pastaza,51576,-1.409263,-78.191603
Ecuador,Pastaza,50676,-1.863853,-77.832615
Ecuador,Pastaza,49682,-1.863853,-77.832615
Ecuador,Pastaza,11391,-1.413461,-78.200245
Ecuador,Pastaza,2434,-1.41013,-78.193066
Ecuador,Pastaza,54017,-1.41013,-78.193066
Ecuador,Pastaza,104107,-1.398077,-78.175749
Ecuador,Pastaza,17870,-1.415215,-78.215718
Ecuador,Pastaza,2313,-1.411674,-78.195469
Ecuador,Pastaza,26477,-1.464102,-78.112189
Ecuador,Pastaza,26473,-1.415215,-78.215718
Ecuador,Pastaza,63980,-1.503828,-77.966105
Ecuador,Pastaza,15391,-1.486635,-77.99815
Ecuador,Pastaza,97103,-1.863045,-77.816674
Ecuador,Pastaza,97110,-1.933513,-77.770753
Ecuador,Pastaza,97116,-1.933513,-77.770753
Ecuador,Pastaza,97120,-1.933513,-77.770753
Ecuador,Pastaza,97122,-1.933513,-77.770753
Ecuador,Pastaza,97107,-1.933513,-77.770753
Ecuador,Pastaza,63978,-1.546963,-77.97986
Ecuador,Pastaza,61115,0.216667,-78.1
Ecuador,Pastaza,88718,-1.483687,-78.002573
Ecuador,Pastaza,11384,-1.469723,-78.157543
Ecuador,Pastaza,179,-2.775674,-79.369586
Ecuador,Pastaza,101159,-1.486364,-78.002496
Ecuador,Pastaza,101040,-1.938357,-77.668721
Ecuador,Pastaza,101189,-1.86304,-77.816674
Ecuador,Pastaza,101199,-1.86304,-77.816674
Ecuador,Pastaza,101382,-1.41013,-78.193066
Ecuador,Pastaza,101396,-1.41013,-78.193066
Ecuador,Pastaza,9219,-1.443875,-77.682596
Ecuador,Pastaza,108613,-1.460045,-78.115849
Ecuador,Pastaza,3230,-1.462406,-78.067064
Ecuador,Pastaza,3228,-1.460285,-78.052486
Ecuador,Pastaza,3245,-1.462406,-78.067064
Ecuador,Pastaza,3207,-1.462406,-78.067064
Ecuador,Pastaza,3246,-1.462406,-78.067064
Ecuador,Pastaza,3222,-1.465433,-78.070682
Ecuador,Pastaza,13203,-1.387198,-77.978057
Ecuador,Pastaza,13591,-1.483687,-78.002573
Ecuador,Pastaza,11393,-1.439368,-77.774467
Ecuador,Pastaza,76489,-1.401957,-78.207786
Ecuador,Pastaza,22467,-1.449873,-78.147501
Ecuador,Pastaza,21392,-1.449873,-78.147501
Ecuador,Pastaza,51783,-1.413463,-78.203166
Ecuador,Pastaza,12273,-1.479569,-78.062311
Ecuador,Pastaza,870,-1.473048,-78.057505
Ecuador,Pastaza,1144,-1.476136,-78.025919
Ecuador,Pastaza,54075,-1.419785,-78.010944
Ecuador,Pastaza,108358,-1.479546,-78.089444
Ecuador,Pastaza,416,-1.484309,-78.068622
Ecuador,Pastaza,62030,-1.417726,-78.095058
Ecuador,Pastaza,1151,-1.411224,-77.713012
Ecuador,Pastaza,50581,-1.460971,-78.113941
Ecuador,Pastaza,3227,-1.471954,-78.084072
Ecuador,Pastaza,389,-1.454289,-78.091638
Ecuador,Pastaza,1434,-1.464467,-78.030039
Ecuador,Pastaza,205,-1.503936,-77.997423
Ecuador,Pastaza,85766,-1.483687,-78.002573
Ecuador,Pastaza,25114,-1.524227,-78.001951
Ecuador,Pastaza,23685,-1.292467,-77.89154
Ecuador,Pastaza,51770,-1.480075,-77.994332
Ecuador,Pastaza,63981,-1.513546,-77.974077
Ecuador,Pastaza,13177,-1.483687,-78.002573
Ecuador,Pastaza,26448,-1.465085,-78.085923
Ecuador,Pastaza,53969,-1.503734,-78.063999
Ecuador,Pastaza,32714,-1.573519,-77.948607
Ecuador,Pastaza,20444,-1.573519,-77.948607
Ecuador,Pastaza,11390,-1.410171,-77.726121
Ecuador,Pastaza,11389,-1.401934,-77.711015
Ecuador,Pastaza,101123,-1.458289,-78.112436
Ecuador,Pastaza,101155,-1.358488,-78.037888
Ecuador,Pastaza,20629,-1.319559,-77.895036
Ecuador,Pastaza,71094,-1.483687,-78.002573
Ecuador,Pastaza,1811,-1.392183,-78.30685
Ecuador,Pichincha,24678,-0.051832,-78.629218
Ecuador,Pichincha,19174,-0.141439,-78.682948
Ecuador,Pichincha,496,0.034405,-78.655266
Ecuador,Pichincha,939,-0.470895,-79.291739
Ecuador,Pichincha,2811,-0.470895,-79.291739
Ecuador,Pichincha,208,-0.258953,-79.136405
Ecuador,Pichincha,50246,-0.32295,-78.218892
Ecuador,Pichincha,6473,-0.25862,-78.826413
Ecuador,Pichincha,37586,-0.038527,-78.633519
Ecuador,Pichincha,1688,-0.277123,-78.899607
Ecuador,Pichincha,2249,-0.151996,-78.689386
Ecuador,Pichincha,306,-0.28399,-78.861842
Ecuador,Pichincha,2143,-0.277123,-78.899607
Ecuador,Pichincha,113760,-0.142897,-78.557301
Ecuador,Pichincha,2144,-0.174412,-78.834621
Ecuador,Pichincha,2219,-0.302294,-78.876389
Ecuador,Pichincha,2221,-0.302294,-78.876389
Ecuador,Pichincha,2569,-0.302294,-78.876389
Ecuador,Pichincha,16106,-0.579206,-79.248125
Ecuador,Pichincha,16982,-0.569593,-79.355757
Ecuador,Pichincha,16105,-0.53889,-79.187227
Ecuador,Pichincha,28007,-0.323271,-78.916893
Ecuador,Pichincha,23995,-0.273024,-79.155937
Ecuador,Pichincha,24621,-0.264103,-79.087653
Ecuador,Pichincha,2673,-0.4370000,-78.727000
Ecuador,Pichincha,2590,-0.305073,-79.054367
Ecuador,Pichincha,1202,-0.29945,-79.057745
Ecuador,Pichincha,9232,-0.334352,-78.905451
Ecuador,Pichincha,841,-0.29945,-79.057745
Ecuador,Pichincha,2616,-0.29945,-79.057745
Ecuador,Pichincha,66053,-0.272158,-79.100686
Ecuador,Pichincha,32574,-0.389393,-78.82492
Ecuador,Pichincha,32573,-0.390282,-78.822293
Ecuador,Pichincha,32561,-0.390282,-78.822293
Ecuador,Pichincha,32576,-78.443492,-78.818311
Ecuador,Pichincha,32542,-0.406387,-78.802604
Ecuador,Pichincha,2237,-0.407963,-78.789506
Ecuador,Pichincha,51250,-0.301054,-79.055136
Ecuador,Pichincha,2381,-0.298968,-79.06013
Ecuador,Pichincha,1450,-0.298968,-79.06013
Ecuador,Pichincha,1663,-0.298968,-79.06013
Ecuador,Pichincha,1080,-0.298968,-79.06013
Ecuador,Pichincha,38028,-0.257897,-78.81721
Ecuador,Pichincha,61052,-0.291985,-78.725005
Ecuador,Pichincha,1723,-0.147586,-79.001238
Ecuador,Pichincha,51811,-0.115485,-79.009135
Ecuador,Pichincha,16074,-0.313988,-78.935501
Ecuador,Pichincha,16073,-0.313988,-78.935501
Ecuador,Pichincha,20632,-0.021126,-78.644201
Ecuador,Pichincha,20605,-0.019301,-78.648625
Ecuador,Pichincha,39710,-0.300791,-79.055727
Ecuador,Pichincha,42618,-0.324566,-78.912818
Ecuador,Pichincha,1569,-0.290214,-78.892107
Ecuador,Pichincha,1575,-0.290214,-78.892107
Ecuador,Pichincha,6491,-0.385023,-78.791789
Ecuador,Pichincha,2859,-0.433111,-78.762552
Ecuador,Pichincha,2124,-0.419246,-78.773708
Ecuador,Pichincha,2126,-0.419246,-78.773708
Ecuador,Pichincha,9203,-0.419246,-78.773708
Ecuador,Pichincha,2603,-0.446157,-78.643763
Ecuador,Pichincha,2268,-0.310366,-78.963348
Ecuador,Pichincha,11254,-0.35773,-78.841735
Ecuador,Pichincha,2611,-0.198689,-78.818604
Ecuador,Pichincha,1037,-0.41394,-78.756351
Ecuador,Pichincha,20636,0.033759,-78.676935
Ecuador,Pichincha,2741,-0.102116,-78.964324
Ecuador,Pichincha,1502,-0.102116,-78.964324
Ecuador,Pichincha,2486,-0.069168,-78.606053
Ecuador,Pichincha,3873,-0.069168,-78.606053
Ecuador,Pichincha,3876,-0.069168,-78.606053
Ecuador,Pichincha,3877,-0.069168,-78.606053
Ecuador,Pichincha,2407,-0.345285,-78.855468
Ecuador,Pichincha,2582,-0.102116,-78.964324
Ecuador,Pichincha,2564,-0.345285,-78.855468
Ecuador,Pichincha,24851,-0.141168,-78.754725
Ecuador,Pichincha,18725,-0.156275,-78.782191
Ecuador,Pichincha,25322,-0.141168,-78.754725
Ecuador,Pichincha,25321,-0.141168,-78.754725
Ecuador,Pichincha,42219,-0.141168,-78.754725
Ecuador,Pichincha,37190,-0.141168,-78.754725
Ecuador,Pichincha,29727,-0.014995,-78.841354
Ecuador,Pichincha,29961,-0.054305,-78.759385
Ecuador,Pichincha,29606,0.081136,-78.760329
Ecuador,Pichincha,29561,0.081136,-78.760329
Ecuador,Pichincha,29939,0.081136,-78.760329
Ecuador,Pichincha,29609,0.081136,-78.760329
Ecuador,Pichincha,29545,0.081136,-78.760329
Ecuador,Pichincha,29548,0.081136,-78.760329
Ecuador,Pichincha,29546,0.081136,-78.760329
Ecuador,Pichincha,29608,0.081136,-78.760329
Ecuador,Pichincha,30503,-0.049327,-78.772689
Ecuador,Pichincha,108562,0.081136,-78.760329
Ecuador,Pichincha,30383,0.015089,-78.597251
Ecuador,Pichincha,30275,-0.049327,-78.772689
Ecuador,Pichincha,29567,0.081136,-78.760329
Ecuador,Pichincha,27842,-0.054649,-78.759814
Ecuador,Pichincha,32081,-0.049327,-78.772689
Ecuador,Pichincha,30393,0.03719,-78.888732
Ecuador,Pichincha,42301,0.277508,-79.191349
Ecuador,Pichincha,42300,0.277508,-79.191349
Ecuador,Pichincha,47179,0.277508,-79.191349
Ecuador,Pichincha,45167,-0.395752,-78.760539
Ecuador,Pichincha,47915,-0.395752,-78.760539
Ecuador,Pichincha,32194,0.050446,-78.69526
Ecuador,Pichincha,41172,-0.388929,-78.753802
Ecuador,Pichincha,24673,-0.34735,-78.848596
Ecuador,Pichincha,18766,-0.332812,-78.906871
Ecuador,Pichincha,24670,-0.189075,-78.795129
Ecuador,Pichincha,25291,-0.017317,-78.786375
Ecuador,Pichincha,25621,-0.189075,-78.795129
Ecuador,Pichincha,25286,-0.421715,-78.748094
Ecuador,Pichincha,18758,-0.421715,-78.748094
Ecuador,Pichincha,25315,-0.421715,-78.748094
Ecuador,Pichincha,19330,-0.421715,-78.748094
Ecuador,Pichincha,24671,-0.189075,-78.795129
Ecuador,Pichincha,18727,-0.421715,-78.748094
Ecuador,Pichincha,25316,-0.44213,-78.731231
Ecuador,Pichincha,2610,-0.300911,-79.057664
Ecuador,Pichincha,2982,-0.298027,-79.052764
Ecuador,Pichincha,2808,-0.300911,-79.057664
Ecuador,Pichincha,1664,-0.300911,-79.057664
Ecuador,Pichincha,15415,-0.300911,-79.057664
Ecuador,Pichincha,14035,-0.300911,-79.057664
Ecuador,Pichincha,39247,-0.320455,-78.994754
Ecuador,Pichincha,44397,-0.3897222,-78.925
Ecuador,Pichincha,44396,-0.367302,-78.905027
Ecuador,Pichincha,38803,-0.396069,-78.663922
Ecuador,Pichincha,2908,-0.353868,-78.839761
Ecuador,Pichincha,25226,-0.209318,-78.677392
Ecuador,Pichincha,25224,-0.313122,-78.873448
Ecuador,Pichincha,47168,-0.277295,-78.708376
Ecuador,Pichincha,91545,-0.267352,-78.796502
Ecuador,Pichincha,25085,-0.20873,-78.814956
Ecuador,Pichincha,43171,0.038095,-78.680793
Ecuador,Pichincha,2390,-0.189075,-78.795129
Ecuador,Pichincha,17056,-0.570966,-79.369318
Ecuador,Pichincha,104105,-0.577293,-79.133497
Ecuador,Pichincha,9330,-0.355466,-79.225772
Ecuador,Pichincha,9303,-0.36834,-79.23444
Ecuador,Pichincha,1850,-0.337356,-79.22457
Ecuador,Pichincha,1788,-0.337356,-79.22457
Ecuador,Pichincha,18717,-0.428547,-78.784563
Ecuador,Pichincha,51157,0.045235,-78.692221
Ecuador,Pichincha,68723,0.025626,-78.615056
Ecuador,Pichincha,68722,0.029507,-78.629468
Ecuador,Pichincha,550,-0.357416,-78.829287
Ecuador,Pichincha,542,-0.357416,-78.829287
Ecuador,Pichincha,71940,0.142028,-78.679097
Ecuador,Pichincha,71595,0.006228,-78.578321
Ecuador,Pichincha,712,-0.283131,-78.680911
Ecuador,Pichincha,2277,-0.291813,-78.63042
Ecuador,Pichincha,705,-0.283131,-78.680911
Ecuador,Pichincha,614,-0.283131,-78.680911
Ecuador,Pichincha,1225,-0.248973,-78.721676
Ecuador,Pichincha,2550,-0.283131,-78.680911
Ecuador,Pichincha,2284,-0.283131,-78.680911
Ecuador,Pichincha,2337,-0.283131,-78.680911
Ecuador,Pichincha,543,-0.283131,-78.680911
Ecuador,Pichincha,691,-0.283131,-78.680911
Ecuador,Pichincha,713,-0.283131,-78.680911
Ecuador,Pichincha,6492,-0.004034,-78.684557
Ecuador,Pichincha,42283,-0.28931,-78.957809
Ecuador,Pichincha,45781,-0.3289,-78.948444
Ecuador,Pichincha,42292,-0.28931,-78.957809
Ecuador,Pichincha,42273,-0.28931,-78.957809
Ecuador,Pichincha,42289,-0.28931,-78.957809
Ecuador,Pichincha,42474,-0.28931,-78.957809
Ecuador,Pichincha,42294,-0.28931,-78.957809
Ecuador,Pichincha,42469,-0.28931,-78.957809
Ecuador,Pichincha,42486,-0.28931,-78.957809
Ecuador,Pichincha,42272,-0.28931,-78.957809
Ecuador,Pichincha,42298,-0.28931,-78.957809
Ecuador,Pichincha,45780,-0.28931,-78.957809
Ecuador,Pichincha,42297,-0.111,-79.223
Ecuador,Pichincha,45779,-0.299953,-78.955921
Ecuador,Pichincha,45771,-0.299953,-78.955921
Ecuador,Pichincha,42485,-0.300997,-78.96885
Ecuador,Pichincha,42480,-0.300997,-78.96885
Ecuador,Pichincha,42222,-0.332568,-78.849834
Ecuador,Pichincha,116393,-0.201637,-78.813759
Ecuador,Pichincha,44315,-0.041082,-78.564329
Ecuador,Pichincha,44282,-0.041082,-78.564329
Ecuador,Pichincha,44395,-0.637783,-79.251608
Ecuador,Pichincha,44283,0.0803,-78.662298
Ecuador,Pichincha,44312,-0.041082,-78.564329
Ecuador,Pichincha,44317,-0.041082,-78.564329
Ecuador,Pichincha,44400,-0.385685,-78.986257
Ecuador,Pichincha,44313,-0.041082,-78.564329
Ecuador,Pichincha,44398,-0.041082,-78.564329
Ecuador,Pichincha,53218,-0.402435,-78.790169
Ecuador,Pichincha,53219,0.050683,-78.634656
Ecuador,Pichincha,13580,0.050683,-78.634656
Ecuador,Pichincha,44331,-0.904681,-79.46403
Ecuador,Pichincha,17441,-0.253533,-78.804828
Ecuador,Pichincha,15406,-0.30443,-78.76217
Ecuador,Pichincha,25561,-0.259056,-78.704772
Ecuador,Pichincha,25559,-0.278668,-78.703913
Ecuador,Pichincha,25557,-0.097738,-78.558859
Ecuador,Pichincha,25525,-0.259056,-78.704772
Ecuador,Pichincha,25005,-0.259056,-78.704772
Ecuador,Pichincha,25009,-0.259056,-78.704772
Ecuador,Pichincha,25099,-0.728917,-79.150919
Ecuador,Pichincha,24926,-0.259056,-78.704772
Ecuador,Pichincha,25541,-0.259056,-78.704772
Ecuador,Pichincha,18722,-0.259056,-78.704772
Ecuador,Pichincha,17440,-0.295448,-78.796782
Ecuador,Pichincha,17423,-0.225411,-78.76657
Ecuador,Pichincha,18379,-0.340766,-78.856177
Ecuador,Pichincha,18340,-0.340766,-78.856177
Ecuador,Pichincha,2264,-0.31948,-78.937201
Ecuador,Pichincha,52424,-0.346711,-78.84743
Ecuador,Pichincha,13588,-0.31948,-78.943381
Ecuador,Pichincha,14181,-0.31948,-78.943381
Ecuador,Pichincha,86463,-0.31948,-78.943381
Ecuador,Pichincha,2270,-0.31948,-78.937201
Ecuador,Pichincha,18147,-0.296135,-78.813605
Ecuador,Pichincha,36854,-0.405365,-78.777276
Ecuador,Pichincha,17451,-0.31742,-78.854804
Ecuador,Pichincha,2265,-0.238806,-78.775057
Ecuador,Pichincha,25542,-0.23571,-78.768286
Ecuador,Pichincha,17416,-0.23571,-78.768286
Ecuador,Pichincha,44314,-0.234337,-78.746657
Ecuador,Pichincha,44332,-0.265876,-78.719722
Ecuador,Pichincha,44392,-0.276796,-78.693473
Ecuador,Pichincha,44389,-0.248696,-78.617404
Ecuador,Pichincha,44343,-0.857994,-79.310221
Ecuador,Pichincha,44293,-0.23571,-78.768286
Ecuador,Pichincha,44333,-0.23571,-78.768286
Ecuador,Pichincha,44285,-0.260429,-78.719534
Ecuador,Pichincha,44320,-0.260429,-78.719534
Ecuador,Pichincha,44319,-0.260429,-78.719534
Ecuador,Pichincha,44322,-0.260429,-78.719534
Ecuador,Pichincha,44291,-0.260429,-78.719534
Ecuador,Pichincha,44290,-0.260429,-78.719534
Ecuador,Pichincha,44310,-0.260429,-78.719534
Ecuador,Pichincha,44345,-0.260429,-78.719534
Ecuador,Pichincha,44286,-0.260429,-78.719534
Ecuador,Pichincha,44292,-0.263391,-78.723225
Ecuador,Pichincha,44318,-0.418626,-78.549954
Ecuador,Pichincha,44387,-1.017446,-79.217267
Ecuador,Pichincha,44287,-1.017445,-79.217267
Ecuador,Pichincha,44334,-0.857994,-79.310221
Ecuador,Pichincha,44391,-0.260429,-78.719534
Ecuador,Pichincha,44284,-0.260429,-78.719534
Ecuador,Pichincha,44324,-0.260429,-78.719534
Ecuador,Pichincha,44306,-0.260429,-78.719534
Ecuador,Pichincha,44325,-0.857994,-79.310221
Ecuador,Pichincha,44311,-0.300641,-78.909907
Ecuador,Pichincha,44393,-0.27693,-78.701489
Ecuador,Pichincha,14038,-0.318107,-78.967413
Ecuador,Pichincha,89229,-0.28532,-78.674259
Ecuador,Pichincha,11260,-0.326809,-79.184276
Ecuador,Pichincha,21168,-0.412308,-78.796396
Ecuador,Pichincha,25285,-0.412308,-78.796396
Ecuador,Pichincha,18716,-0.37143,-78.802111
Ecuador,Pichincha,32191,0.011001,-78.674324
Ecuador,Pichincha,30068,0.018811,-78.676898
Ecuador,Pichincha,37171,-0.024966,-78.64502
Ecuador,Pichincha,44308,-0.25283,-78.730022
Ecuador,Pichincha,2600,-0.349975,-78.862537
Ecuador,Pichincha,11132,-0.28323,-78.877612
Ecuador,Pichincha,29869,-0.410172,-78.54519
Ecuador,Pichincha,29812,-0.448298,-78.658619
Ecuador,Pichincha,29788,-0.448298,-78.658619
Ecuador,Pichincha,8529,-0.857994,-79.310221
Ecuador,Pichincha,21148,-0.049327,-78.772689
Ecuador,Pichincha,19332,-0.137217,-78.62712
Ecuador,Pichincha,21161,-0.049327,-78.772689
Ecuador,Pichincha,21152,-0.049327,-78.772689
Ecuador,Pichincha,25600,-0.049327,-78.772689
Ecuador,Pichincha,21153,-0.049327,-78.772689
Ecuador,Pichincha,25599,-0.023234,-78.612014
Ecuador,Pichincha,25333,"0°11'40.47""S","78°41'12.82""W"
Ecuador,Pichincha,24682,-0.049327,-78.772689
Ecuador,Pichincha,25612,-0.049327,-78.772689
Ecuador,Pichincha,24680,-0.049327,-78.772689
